t,X,Y,Z
42.552,458,311,0.9939933
42.584,459,311,0.9920998
42.617,461,311,0.9908231
42.653,461,311,0.9899741
42.684,462,311,0.9894242
42.718,462,311,0.9890835
42.752,462,311,0.9888869
42.784,462,312,0.9887946
42.817,463,312,0.9887752
42.853,463,312,0.9888079
42.884,463,312,0.9888741
42.918,463,313,0.9889655
42.952,463,313,0.9890686
42.985,463,313,0.9891756
43.018,463,313,0.9892772
43.052,464,314,0.9894
43.084,464,314,0.98952
43.116,464,315,0.9896178
43.152,464,315,0.9896789
43.184,464,316,0.9897068
43.216,464,316,0.9896853
43.259,464,316,0.9895848
43.288,465,316,0.9893955
43.316,465,317,0.9891223
43.352,465,318,0.9887557
43.384,465,319,0.9883052
43.42,466,320,0.9877732
43.452,466,321,0.9871766
43.484,467,323,0.9865372
43.52,467,324,0.9857987
43.552,467,325,0.984966
43.584,468,327,0.9839267
43.621,468,329,0.982687
43.652,468,330,0.9817069
43.684,469,332,0.9804978
43.721,470,337,0.9766037
43.752,472,342,0.972073
43.784,473,350,0.9670058
43.821,475,359,0.9613716
43.852,476,368,0.9562263
43.884,477,376,0.9512453
43.921,478,383,0.9467349
43.954,479,389,0.9428772
43.984,479,394,0.9397416
44.02,480,399,0.9372885
44.054,480,403,0.9355152
44.084,480,408,0.9432248
44.121,481,412,0.9514935
44.153,480,416,0.9534379
44.185,480,420,0.9642342
44.223,481,421,0.9737269
44.253,481,423,0.9813995
44.288,481,424,0.9860399
44.325,481,424,0.9879076
44.353,481,425,0.9895405
44.385,480,425,0.9796574
44.423,480,424,0.9675122
44.453,481,424,0.9475739
44.486,482,421,0.9394798
44.521,484,416,0.9310981
44.553,488,409,0.920134
44.587,490,400,0.9067723
44.621,486,385,0.9044024
44.654,484,383,0.8931017
44.69,477,373,0.8859713
44.721,477,374,0.8714716
44.754,477,377,0.8578953
44.79,475,371,0.8518136
44.821,463,390,0.8387788
44.854,443,406,0.8240822
44.889,433,414,0.8185534
44.921,456,420,0.8160244
44.952,471,427,0.8211676
44.988,481,431,0.8271937
45.022,472,406,0.8643119
45.053,466,397,0.881534
45.089,463,394,0.8893223
45.122,462,392,0.8935742
45.153,461,390,0.896068
45.189,454,385,0.8922055
45.221,454,384,0.8913324
45.254,449,378,0.8846828
45.289,451,353,0.8741923
45.321,454,331,0.865705
45.353,456,314,0.8592602
45.389,462,293,0.8488629
45.421,466,275,0.8392945
45.454,475,263,0.8341294
45.491,477,257,0.8320376
45.522,487,246,0.8296468
45.554,490,238,0.8315021
45.594,488,229,0.8399822
45.622,486,221,0.8483225
45.656,483,216,0.8561584
45.691,480,212,0.8635201
45.722,477,209,0.8699855
45.754,476,208,0.8725281
45.79,485,209,0.864134
45.822,493,211,0.8557125
45.854,500,212,0.8481803
45.89,506,212,0.8419473
45.922,511,213,0.8375486
45.957,514,213,0.8342191
45.99,517,211,0.836954
46.022,521,208,0.8384156
46.056,519,203,0.8421136
46.088,514,235,0.8413531
46.12,496,263,0.8374457
46.156,484,301,0.8483205
46.188,471,336,0.8585275
46.219,464,330,0.8584661
52.863,256,283,0.8713812
52.9,255,278,0.8739184
52.934,254,276,0.8749793
52.965,252,275,0.8769925
53,277,275,0.8627099
53.033,296,276,0.8519902
53.064,310,277,0.8454336
53.1,319,278,0.8412042
53.133,325,278,0.8384764
53.167,329,280,0.836513
53.201,333,281,0.8352007
53.23,336,281,0.8326206
53.265,338,281,0.8302592
53.298,339,283,0.8300752
53.331,340,285,0.8302536
53.366,341,287,0.8306519
53.4,344,293,0.8302152
53.433,346,298,0.8299001
53.466,347,300,0.8298264
53.499,348,303,0.8298649
53.53,349,304,0.8299638
53.566,349,305,0.8301251
53.6,350,306,0.8303328
53.631,349,306,0.830777
53.667,348,307,0.8312914
53.698,347,306,0.8318287
53.733,346,306,0.8322735
53.766,345,305,0.8326124
53.798,343,304,0.832891
53.833,342,304,0.833079
53.868,341,303,0.8331842
53.905,339,302,0.8332207
53.932,338,302,0.8332051
53.966,338,301,0.8331758
54,338,301,0.8331255
54.035,330,302,0.8356857
54.066,329,302,0.8360057
54.102,329,301,0.8361961
54.131,329,301,0.836317
54.168,328,301,0.8364
54.201,328,300,0.8364691
54.233,328,300,0.836553
54.266,328,300,0.8366686
54.301,328,300,0.8367967
54.331,328,300,0.8369331
54.367,328,300,0.8370702
54.401,328,299,0.8371953
54.433,328,299,0.8373177
54.466,328,299,0.8374493
54.499,328,299,0.8375825
54.534,328,299,0.8377226
54.566,329,299,0.8378858
54.599,329,299,0.8380822
54.635,329,299,0.8383414
54.666,329,299,0.8386936
54.7,329,299,0.8391659
54.734,329,299,0.8398031
54.767,330,299,0.8405969
54.799,332,299,0.8427429
54.837,333,300,0.8452168
54.867,334,300,0.8466859
54.9,335,300,0.8483624
54.934,337,301,0.8506213
54.968,338,303,0.8543082
55.001,339,307,0.8601748
55.035,340,314,0.8676438
55.067,345,329,0.8699079
55.099,347,348,0.8689321
55.135,349,372,0.8549303
55.167,347,395,0.8447447
55.201,346,416,0.8368797
55.235,345,429,0.8309774
55.268,345,437,0.8266848
55.3,345,441,0.8252687
55.335,346,440,0.8274384
55.368,350,433,0.8313482
55.4,361,416,0.8410463
55.439,366,407,0.847869
55.468,373,401,0.8557011
55.499,386,371,0.8624546
55.535,396,351,0.8669159
55.569,412,328,0.8790547
55.602,426,292,0.8768943
55.636,438,259,0.8723413
55.666,451,229,0.8669271
55.7,461,201,0.8620765
55.736,469,178,0.8588219
55.768,477,152,0.8543891
55.803,482,136,0.8519112
55.836,489,116,0.8471076
55.868,494,101,0.8434877
55.904,499,91,0.8408481
55.936,501,83,0.8390155
55.968,504,78,0.8377587
56.004,505,74,0.8368944
56.039,506,73,0.8363029
56.068,506,71,0.8361762
56.103,505,70,0.8365316
56.137,502,72,0.8379975
56.167,498,74,0.8397027
56.203,491,81,0.8416918
56.236,483,90,0.843561
56.268,468,105,0.8469777
56.303,456,119,0.8494751
56.335,442,133,0.8509825
56.367,429,146,0.8520909
56.403,417,159,0.8524016
56.437,410,167,0.8522929
56.467,369,181,0.8623192
56.503,342,187,0.8700173
56.535,284,246,0.9598932
56.567,253,264,1.007883
56.602,241,275,1.040817
56.636,235,282,1.060124
56.666,232,279,1.080607
56.702,233,274,1.095336
56.734,235,269,1.105933
56.767,241,257,1.100172
56.802,248,246,1.086303
56.837,255,236,1.073296
56.868,261,230,1.062921
56.905,262,231,1.053969
56.933,261,246,1.037292
56.969,259,258,1.022567
57.001,254,275,0.9965706
57.034,250,288,0.9772323
57.07,247,297,0.9624936
57.101,245,303,0.950881
57.133,245,308,0.9423133
57.169,238,315,0.9388474
57.202,232,353,0.9169391
57.235,227,383,0.9009953
57.272,223,403,0.8902717
57.303,231,427,0.8783218
57.337,238,446,0.8692287
57.368,248,461,0.8642715
57.401,256,472,0.8609769
57.435,261,480,0.8586671
57.469,266,485,0.8570745
57.503,262,481,0.8593844
57.533,252,477,0.8529084
57.571,247,475,0.8492089
57.604,243,474,0.8469556
57.639,239,472,0.8451642
57.669,237,471,0.8437218
57.701,235,469,0.8424862
57.733,233,469,0.8414798
57.769,231,468,0.8407705
57.801,230,468,0.8403566
57.834,230,467,0.8400826
57.868,229,467,0.8399806
57.903,229,467,0.8399638
57.934,229,467,0.8400081
57.968,229,467,0.8401372
58,229,467,0.8403685
58.033,230,467,0.8406401
58.068,230,467,0.8409396
58.101,230,467,0.8412403
58.133,231,466,0.8415514
58.168,231,466,0.8418974
58.2,232,466,0.8422421
58.237,232,466,0.8425957
58.27,232,466,0.8429794
58.3,233,466,0.8434018
58.336,231,467,0.8435985
58.368,230,468,0.8437435
58.4,229,469,0.8438436
58.436,227,470,0.843909
58.47,226,471,0.8439631
58.501,225,471,0.8439963
58.536,223,472,0.8440001
58.568,222,473,0.8439807
58.6,221,473,0.8439581
58.636,220,474,0.8439295
58.668,220,474,0.8439167
58.7,220,474,0.8439665
58.738,219,474,0.8440855
58.77,218,474,0.8441135
58.801,218,474,0.8437376
58.838,218,474,0.8433847
58.87,218,474,0.8428192
58.902,220,473,0.8417367
58.938,316,336,0.8256407
58.97,343,291,0.827539
59.002,356,268,0.82846
59.038,365,255,0.828871
59.074,369,247,0.8300917
59.108,370,245,0.8323907
59.138,368,247,0.8355851
59.171,366,251,0.8392212
59.202,363,256,0.8427637
59.238,360,262,0.8463017
59.27,313,289,0.8835639
59.302,288,304,0.9108076
59.34,273,314,0.9340666
59.371,264,320,0.9497561
59.405,260,325,0.9600694
59.441,290,322,0.936731
59.473,319,318,0.9134778
59.509,340,315,0.896117
59.539,355,310,0.8840826
59.571,367,308,0.8761052
59.607,374,304,0.8709105
59.639,381,301,0.86756
59.671,386,300,0.8656158
59.709,390,297,0.8647063
59.739,392,295,0.8646074
59.771,395,292,0.8651069
59.808,398,290,0.8660079
59.839,399,288,0.8670079
59.871,400,286,0.8680088
59.909,402,283,0.8691042
59.939,404,282,0.8700719
59.975,405,281,0.870889
60.007,406,280,0.8715875
60.039,407,279,0.872134
60.071,408,278,0.8725272
60.113,408,278,0.8727885
60.14,408,278,0.8729643
60.173,408,278,0.8731002
60.209,408,278,0.8732141
60.24,408,278,0.8732509
60.271,408,278,0.8731873
60.31,407,279,0.8730184
60.34,406,280,0.8727618
60.376,404,280,0.8723611
60.409,401,281,0.8718072
60.439,399,282,0.8710339
60.473,395,282,0.869958
60.507,391,282,0.8687075
60.539,382,284,0.8697504
60.574,374,285,0.8712391
60.607,367,286,0.8730687
60.64,360,286,0.8745709
60.674,354,286,0.8752515
60.706,348,286,0.8750759
60.738,342,286,0.8743834
60.774,277,284,0.9455335
60.807,251,283,0.9809846
60.838,236,283,0.9984064
60.876,228,283,1.007372
60.906,224,282,1.011711
60.938,218,282,1.008588
60.976,211,272,0.9833596
61.006,207,266,0.9713306
61.038,204,262,0.9597059
61.073,200,259,0.9517421
61.106,198,257,0.947997
61.138,196,257,0.9453994
61.172,195,256,0.9434451
61.204,193,255,0.9418689
61.236,192,254,0.9405932
61.274,192,254,0.9395651
61.304,216,323,0.9143816
61.337,240,367,0.9031724
61.373,277,403,0.9020839
61.405,289,418,0.9049199
61.438,297,428,0.9076801
61.475,301,439,0.9068882
61.507,308,403,0.9735258
61.539,313,381,1.015587
61.576,319,369,1.03737
61.607,311,389,1.011394
61.64,239,380,0.9667778
61.675,190,383,0.945042
61.708,155,386,0.9314356
61.744,197,300,0.8843499
61.776,223,257,0.8633126
61.811,235,244,0.8573339
61.84,246,232,0.8563973
61.876,258,229,0.8522474
61.91,269,229,0.848787
61.944,277,231,0.8465738
61.975,284,236,0.8447171
62.008,288,242,0.8438412
62.046,292,248,0.8434206
62.086,294,254,0.8434791
62.111,296,259,0.8442429
62.147,297,265,0.8452103
62.177,298,270,0.8465652
62.208,300,274,0.8481928
62.245,301,279,0.8504626
62.282,302,284,0.8538117
62.328,303,289,0.8577071
62.365,305,292,0.8616562
62.377,311,297,0.8615168
62.411,316,301,0.8609095
62.448,321,304,0.8603424
62.479,327,307,0.8602976
62.504,333,309,0.8608962
62.546,596,503,1.070678
62.546,338,310,0.8619442
62.577,605,482,1.088249
62.577,345,311,0.8633078
62.608,600,460,1.120105
62.608,350,312,0.8650031
62.653,596,444,1.147322
62.653,355,313,0.8669996
62.676,595,437,1.160198
62.676,359,313,0.8692791
62.711,593,430,1.172909
62.711,364,314,0.8717838
62.745,591,420,1.188462
62.745,369,315,0.8744968
62.78,589,412,1.206611
62.78,372,315,0.8776167
62.808,587,406,1.223271
62.808,376,316,0.8810375
62.847,588,390,1.238681
62.847,381,317,0.8828822
62.876,590,376,1.245392
62.876,388,318,0.8819987
62.908,590,365,1.259748
62.908,394,319,0.8808793
62.944,591,357,1.268981
62.944,399,320,0.8799621
62.978,591,332,1.283728
62.978,403,321,0.8797262
63.007,592,324,1.2937
63.007,407,321,0.8801218
63.043,576,339,1.620332
63.043,413,321,0.8790566
63.075,569,380,1.76292
63.075,420,320,0.8753642
63.112,569,401,1.82947
63.113,427,318,0.872258
63.143,567,413,1.865618
63.143,434,317,0.8705236
63.177,566,420,1.885483
63.178,439,316,0.8709334
63.212,565,426,1.895211
63.212,444,314,0.8735361
63.246,565,429,1.898124
63.246,450,312,0.8789679
63.276,565,431,1.896859
63.276,454,310,0.8874625
63.311,565,434,1.892893
63.311,459,308,0.8985606
63.343,564,435,1.885233
63.343,462,307,0.9120063
63.374,564,435,1.879459
63.375,464,304,0.9285295
63.411,564,436,1.873712
63.412,467,302,0.9461402
63.444,564,436,1.868313
63.444,468,300,0.9631794
63.474,564,436,1.863388
63.475,468,299,0.9795785
63.512,564,436,1.858908
63.512,468,298,0.9948729
63.545,564,436,1.85509
63.546,469,297,1.008696
63.574,564,436,1.852018
63.574,469,296,1.021639
63.611,564,436,1.849539
63.611,469,295,1.033036
63.643,564,436,1.847421
63.643,469,294,1.043399
63.674,564,436,1.845567
63.674,469,293,1.052425
63.71,564,436,1.844054
63.711,468,292,1.060859
63.744,564,436,1.842627
63.744,467,291,1.068717
63.774,565,436,1.841223
63.774,466,291,1.076034
63.811,565,436,1.840069
63.811,466,290,1.082946
63.846,565,436,1.839102
63.846,465,290,1.089684
63.874,565,436,1.83815
63.874,464,290,1.09633
63.912,565,436,1.837257
63.913,462,290,1.102833
63.943,575,439,1.750005
63.944,461,289,1.109142
63.976,582,441,1.692704
63.977,459,289,1.114936
64.013,586,442,1.65812
64.014,458,288,1.119953
64.047,589,443,1.640819
64.047,457,288,1.124396
64.075,591,443,1.629366
64.076,456,287,1.1283
64.118,592,443,1.621827
64.118,454,287,1.131703
64.145,593,443,1.616998
64.145,453,287,1.134635
64.179,594,443,1.613805
64.179,452,287,1.137154
64.211,593,441,1.599487
64.212,451,286,1.139368
64.243,591,439,1.584995
64.243,450,286,1.141344
64.277,589,438,1.572731
64.278,449,286,1.143141
64.311,589,439,1.563442
64.311,449,286,1.144919
64.342,589,439,1.556515
64.343,448,286,1.146612
64.38,590,439,1.551167
64.38,447,285,1.148329
64.413,587,438,1.548935
64.413,446,285,1.150026
64.45,587,438,1.546048
64.45,445,285,1.151784
64.485,587,438,1.540843
64.485,444,284,1.153631
64.511,586,437,1.541561
64.511,443,283,1.155838
64.545,583,437,1.545137
64.546,441,282,1.158425
64.58,580,436,1.550343
64.58,440,281,1.161113
64.612,579,436,1.551118
64.613,439,281,1.163921
64.643,578,435,1.553974
64.643,439,280,1.166924
64.679,576,435,1.556556
64.68,438,278,1.170118
64.711,575,435,1.557223
64.711,438,277,1.173244
64.744,574,435,1.559505
64.745,437,276,1.176282
64.782,573,435,1.560107
64.783,436,275,1.179209
64.814,573,435,1.560427
64.815,436,274,1.181981
64.843,573,435,1.560697
64.843,436,273,1.184524
64.881,573,435,1.560895
64.881,435,273,1.18681
64.911,573,435,1.561054
64.911,435,272,1.188819
64.947,572,435,1.562732
64.947,435,272,1.190578
64.984,571,435,1.563644
64.985,435,271,1.192097
65.014,571,435,1.564568
65.014,435,271,1.193409
65.05,571,435,1.565253
65.05,435,271,1.194533
65.08,570,435,1.565813
65.08,435,271,1.195538
65.115,570,434,1.56739
65.115,435,271,1.196461
65.147,570,434,1.568878
65.148,436,271,1.197314
65.18,570,434,1.5697
65.181,436,271,1.198097
65.211,570,434,1.570495
65.212,436,271,1.198835
65.244,569,434,1.571311
65.245,436,272,1.199523
65.279,569,433,1.572476
65.279,436,272,1.200184
65.312,569,433,1.573097
65.312,436,272,1.20081
65.343,568,433,1.573508
65.343,437,272,1.201418
65.381,568,433,1.57412
65.382,437,272,1.202043
65.41,568,433,1.575123
65.411,437,272,1.202731
65.444,567,433,1.575853
65.445,437,272,1.203555
65.479,567,433,1.576592
65.48,437,272,1.204591
65.511,567,432,1.577307
65.511,438,272,1.205896
65.545,567,432,1.577656
65.545,438,272,1.207512
65.578,566,432,1.578649
65.579,438,272,1.209352
65.612,566,432,1.579264
65.612,438,271,1.21138
65.646,566,432,1.579618
65.646,439,271,1.2134
65.679,565,432,1.579963
65.68,439,271,1.215273
65.711,565,432,1.580133
65.711,439,271,1.216859
65.746,565,432,1.58023
65.746,439,272,1.218164
65.779,565,432,1.580298
65.779,439,272,1.219162
65.81,565,432,1.580329
65.81,439,273,1.219767
65.846,565,432,1.580356
65.847,439,274,1.21966
65.879,565,432,1.580993
65.88,438,276,1.218637
65.912,565,432,1.581585
65.913,437,279,1.216222
65.946,565,432,1.581841
65.946,436,281,1.212531
65.978,564,432,1.58237
65.979,434,284,1.20762
66.01,564,432,1.583133
66.01,431,287,1.20135
66.05,564,431,1.583893
66.051,429,290,1.1941
66.08,564,431,1.584766
66.08,426,292,1.185913
66.112,564,431,1.585055
66.112,422,294,1.17728
66.149,563,431,1.586035
66.149,418,296,1.168031
66.18,563,431,1.5875
66.181,413,296,1.158395
66.213,562,430,1.588951
66.213,409,296,1.149704
66.248,562,430,1.590329
66.249,404,294,1.141835
66.28,562,430,1.59074
66.28,397,290,1.133903
66.312,562,430,1.59123
66.312,395,287,1.128411
66.348,562,430,1.591715
66.348,386,277,1.126912
66.38,562,430,1.592011
66.38,379,270,1.127403
66.412,562,430,1.592153
66.412,386,288,1.141351
66.447,562,430,1.592354
66.447,379,277,1.148106
66.481,562,429,1.592928
66.481,374,265,1.156031
66.512,561,429,1.593363
66.512,369,254,1.164719
66.55,561,429,1.593882
66.55,373,239,1.176035
66.579,561,429,1.594291
66.579,380,222,1.183219
66.612,561,428,1.594742
66.612,387,211,1.19066
66.648,561,428,1.595204
66.648,393,203,1.198004
66.679,560,428,1.595707
66.68,396,201,1.208332
66.712,560,428,1.596342
66.712,404,201,1.220978
66.751,560,428,1.596178
66.751,411,203,1.231403
66.782,560,428,1.596018
66.782,417,204,1.240561
66.816,560,428,1.595774
66.817,422,207,1.248233
66.847,560,428,1.595604
66.847,426,209,1.254032
66.879,560,428,1.595534
66.88,431,216,1.259793
66.916,560,428,1.595439
66.916,435,221,1.263585
66.95,560,428,1.594758
66.95,439,228,1.26525
66.982,561,428,1.593844
66.983,443,235,1.264855
67.016,561,428,1.592967
67.016,446,242,1.262428
67.048,561,428,1.59225
67.048,448,252,1.255724
67.08,561,428,1.592008
67.08,451,261,1.248626
67.115,561,428,1.591891
67.115,452,271,1.237872
67.147,561,428,1.591734
67.147,453,281,1.225307
67.18,561,428,1.591623
67.18,452,290,1.212743
67.216,561,428,1.591386
67.216,450,299,1.198549
67.247,561,428,1.591176
67.247,448,307,1.18383
67.281,561,428,1.591002
67.281,444,313,1.168888
67.317,561,428,1.590884
67.317,440,318,1.153108
67.348,561,428,1.590801
67.348,436,323,1.13845
67.381,561,428,1.590778
67.381,430,325,1.124533
67.417,561,428,1.590831
67.417,423,325,1.111707
67.446,561,428,1.590929
67.447,416,325,1.100371
67.481,561,428,1.591335
67.481,409,322,1.090637
67.515,560,428,1.591432
67.516,402,317,1.082987
67.546,560,428,1.591419
67.546,396,311,1.077436
67.581,560,428,1.591328
67.581,389,305,1.074544
67.616,560,428,1.59137
67.616,384,296,1.07473
67.647,560,428,1.591515
67.648,378,286,1.077769
67.68,560,428,1.592186
67.68,374,275,1.085503
67.717,560,428,1.592507
67.718,370,266,1.094179
67.748,559,428,1.592605
67.748,366,257,1.103859
67.781,559,428,1.59264
67.781,363,248,1.115606
67.816,559,428,1.592717
67.816,368,242,1.136747
67.847,559,428,1.592908
67.847,377,228,1.151859
67.88,559,427,1.593388
67.881,385,216,1.166247
67.915,559,427,1.593636
67.915,388,215,1.184293
67.947,559,427,1.593946
67.948,398,213,1.202751
67.979,559,427,1.594548
67.98,406,212,1.216842
68.016,559,427,1.594848
68.016,413,212,1.22856
68.046,559,427,1.594854
68.047,418,213,1.238612
68.083,559,427,1.594924
68.084,423,215,1.246322
68.125,559,427,1.594924
68.125,427,218,1.25233
68.148,561,434,1.568877
68.148,430,221,1.256604
68.183,564,440,1.546462
68.184,433,226,1.25885
68.215,566,445,1.527593
68.216,437,233,1.258555
68.248,568,451,1.511426
68.248,439,239,1.256382
68.284,569,454,1.498315
68.285,441,250,1.250076
68.314,570,455,1.49609
68.315,443,258,1.243624
68.351,571,455,1.496967
68.351,444,268,1.234205
68.383,571,454,1.499715
68.383,444,276,1.224712
68.415,571,453,1.503172
68.415,443,283,1.214266
68.447,571,453,1.5065
68.447,441,290,1.203268
68.484,571,452,1.509898
68.485,440,295,1.193144
68.516,570,449,1.51857
68.516,438,299,1.183097
68.548,570,446,1.526607
68.548,436,303,1.173351
68.583,569,444,1.532114
68.584,433,306,1.164115
68.615,569,443,1.536754
68.615,431,308,1.155562
68.647,569,442,1.540493
68.647,429,308,1.147759
68.685,569,440,1.543696
68.685,426,309,1.141088
68.715,568,439,1.545902
68.716,423,309,1.135354
68.746,568,439,1.5478
68.746,422,309,1.130573
68.786,568,438,1.549465
68.786,420,309,1.126651
68.816,568,437,1.550827
68.817,419,308,1.123542
68.847,545,425,1.609842
68.848,417,308,1.121029
68.885,528,415,1.656033
68.885,416,308,1.119017
68.916,516,409,1.688475
68.917,416,308,1.117423
68.947,508,404,1.711785
68.947,415,308,1.116174
68.985,512,405,1.704592
68.985,414,308,1.115183
69.024,523,410,1.674028
69.025,414,308,1.114374
69.053,529,413,1.659464
69.053,414,308,1.113739
69.09,536,417,1.643641
69.09,414,308,1.113214
69.115,541,419,1.629317
69.115,414,308,1.11276
69.15,544,420,1.622726
69.15,414,308,1.112385
69.183,546,421,1.618641
69.183,414,309,1.11205
69.215,547,422,1.615218
69.215,414,309,1.111727
69.247,549,422,1.610946
69.247,414,310,1.111439
69.285,551,423,1.607699
69.285,414,311,1.111155
69.315,552,424,1.605142
69.315,414,313,1.110926
69.35,553,424,1.602467
69.35,415,315,1.110864
69.383,555,425,1.598069
69.383,416,317,1.110512
69.416,556,427,1.594235
69.416,416,320,1.110382
69.451,557,427,1.592096
69.451,417,324,1.109937
69.483,542,419,1.629178
69.484,417,326,1.109111
69.516,529,413,1.661153
69.516,418,329,1.108022
69.552,520,409,1.6865
69.552,419,332,1.106672
69.583,512,405,1.70558
69.583,419,334,1.105142
69.617,507,402,1.719744
69.617,419,338,1.103635
69.651,503,401,1.730195
69.651,419,342,1.102343
69.682,500,399,1.737895
69.683,419,344,1.101081
69.716,497,399,1.743313
69.716,419,346,1.099885
69.753,495,400,1.747255
69.753,419,348,1.098782
69.782,493,401,1.749999
69.783,419,350,1.097824
69.815,491,402,1.751931
69.816,420,351,1.096949
69.851,489,403,1.753309
69.851,420,352,1.096236
69.893,488,403,1.754279
69.893,420,352,1.0957
69.915,487,403,1.754961
69.915,420,352,1.095417
69.951,486,404,1.755458
69.951,420,352,1.095277
69.983,486,405,1.755073
69.984,421,352,1.09527
70.015,485,407,1.754555
70.015,421,352,1.095373
70.05,484,408,1.753849
70.051,421,352,1.09556
70.083,484,409,1.753172
70.083,421,352,1.0958
70.115,483,410,1.752515
70.115,422,351,1.096067
70.151,484,411,1.751863
70.151,422,351,1.096343
70.184,483,412,1.751242
70.184,422,351,1.096533
70.214,483,412,1.750663
70.215,422,351,1.096686
70.25,546,427,1.612285
70.251,422,350,1.096738
70.283,547,427,1.609074
70.284,422,350,1.096655
70.316,541,427,1.620178
70.317,422,350,1.096506
70.351,531,425,1.637726
70.351,423,350,1.096302
70.383,522,423,1.656369
70.383,423,351,1.096031
70.415,514,421,1.6732
70.415,423,351,1.095678
70.451,507,420,1.687296
70.451,424,351,1.095233
70.483,502,419,1.698633
70.483,424,351,1.094655
70.519,498,418,1.707536
70.519,425,352,1.094018
70.551,495,418,1.7145
70.552,425,352,1.093368
70.584,493,415,1.723413
70.584,426,352,1.092739
70.618,491,412,1.730987
70.619,426,352,1.092107
70.651,489,410,1.73721
70.651,427,353,1.091481
70.683,488,408,1.742326
70.684,427,353,1.090899
70.719,516,416,1.674321
70.719,428,354,1.090397
70.751,528,419,1.647881
70.752,429,354,1.089975
70.782,536,422,1.628863
70.783,430,355,1.089779
70.819,541,424,1.615492
70.819,430,355,1.089767
70.853,546,426,1.605918
70.853,431,355,1.089881
70.883,549,427,1.598936
70.883,431,356,1.090039
70.918,551,427,1.594085
70.919,432,356,1.090183
70.95,553,427,1.590689
70.95,433,356,1.090285
70.984,554,428,1.588123
70.984,433,356,1.090273
71.018,554,428,1.586206
71.018,434,356,1.090106
71.051,545,425,1.616875
71.051,434,357,1.089653
71.082,530,417,1.653524
71.083,434,357,1.088674
71.117,528,416,1.659145
71.117,433,357,1.086528
71.152,528,416,1.660902
71.152,431,358,1.083257
71.181,529,416,1.658038
71.182,430,358,1.078885
71.218,530,416,1.654592
71.218,425,359,1.072067
71.251,532,417,1.650214
71.251,420,359,1.062109
71.284,534,418,1.645787
71.284,413,357,1.050962
71.32,537,419,1.640179
71.32,406,355,1.040759
71.35,538,419,1.635822
71.35,398,352,1.031782
71.382,540,419,1.632048
71.383,391,349,1.024496
71.417,532,415,1.65517
71.418,386,345,1.018882
71.451,524,410,1.676894
71.452,379,340,1.014877
71.484,518,407,1.695382
71.484,375,334,1.0126
71.52,512,404,1.710345
71.52,371,326,1.012208
71.55,509,402,1.722049
71.55,369,319,1.013473
71.586,505,401,1.731248
71.586,368,312,1.016222
71.62,503,399,1.738241
71.62,368,305,1.020628
71.652,501,398,1.74364
71.652,369,298,1.026273
71.682,500,397,1.747838
71.682,372,291,1.034556
71.718,499,397,1.751119
71.718,378,282,1.044385
71.752,538,416,1.64551
71.752,384,276,1.055307
71.786,546,419,1.627342
71.786,387,274,1.078577
71.82,540,417,1.639632
71.821,389,273,1.10015
71.851,533,413,1.657588
71.851,390,273,1.112293
71.888,526,410,1.676272
71.888,392,274,1.125497
71.92,520,407,1.693239
71.92,394,275,1.136106
71.951,521,408,1.69031
71.951,395,276,1.145409
71.986,529,411,1.668786
71.987,396,278,1.153872
72.017,535,415,1.649943
72.018,409,278,1.157823
72.05,539,417,1.639574
72.05,423,281,1.158805
72.09,542,419,1.63109
72.09,428,284,1.165326
72.12,545,420,1.624389
72.12,430,290,1.170749
72.151,546,421,1.618296
72.151,432,295,1.174489
72.185,548,422,1.613266
72.185,432,302,1.176477
72.22,550,424,1.60895
72.22,432,310,1.176189
72.251,551,425,1.605209
72.252,430,318,1.173844
72.287,553,425,1.601855
72.287,429,327,1.169346
72.317,553,426,1.600496
72.317,426,335,1.163093
72.351,544,424,1.623834
72.351,423,343,1.155239
72.385,544,424,1.624512
72.386,425,354,1.127751
72.418,544,424,1.6237
72.418,424,366,1.105417
72.45,545,424,1.622666
72.451,424,374,1.087465
72.486,545,424,1.621333
72.487,422,381,1.07183
72.52,546,424,1.61963
72.52,423,387,1.059146
72.551,533,421,1.64433
72.551,421,390,1.047291
72.589,522,419,1.666044
72.589,419,394,1.037823
72.622,513,418,1.683524
72.623,417,396,1.029402
72.65,508,414,1.701208
72.651,415,397,1.022186
72.686,504,411,1.715134
72.687,414,398,1.016203
72.721,500,409,1.725911
72.721,412,399,1.01146
72.751,498,407,1.734213
72.751,410,399,1.007124
72.789,496,405,1.740595
72.79,408,399,1.003607
72.82,495,403,1.745521
72.82,406,399,1.000748
72.854,494,403,1.749347
72.854,405,399,0.998396
72.886,546,418,1.630942
72.886,404,399,0.9965476
72.919,546,418,1.632594
72.919,403,398,0.9950819
72.952,540,414,1.646157
72.952,402,398,0.9939044
72.993,544,416,1.637767
72.994,402,398,0.9929925
73.018,546,417,1.631969
73.019,401,398,0.9923104
73.055,548,417,1.628478
73.055,401,397,0.9918854
73.087,549,418,1.625299
73.088,401,397,0.9916487
73.119,550,418,1.622988
73.119,401,397,0.9916027
73.154,551,418,1.620983
73.154,401,397,0.9921407
73.186,552,418,1.618392
73.187,403,398,0.9942971
73.223,553,419,1.616081
73.223,406,398,0.9979088
73.256,553,419,1.614235
73.256,401,394,1.039428
73.291,554,420,1.612248
