t,X,Y,Z
35.822,522,410,1.029943
35.858,525,410,1.025525
35.892,528,410,1.021489
35.924,531,410,1.017765
35.958,534,410,1.014162
35.995,537,410,1.010546
36.022,540,410,1.007131
36.059,543,410,1.003928
36.09,546,411,1.000929
36.123,550,411,0.9981621
36.158,552,411,0.9956253
36.194,554,412,0.9931514
36.224,558,412,0.9907995
36.26,560,413,0.9885747
36.292,562,413,0.9864936
36.323,564,414,0.9845569
36.361,565,414,0.9833295
36.39,566,414,0.9822422
36.423,567,415,0.9806821
36.46,568,415,0.9797367
36.49,568,415,0.978907
36.525,569,415,0.9776772
36.56,570,416,0.9763633
36.595,570,416,0.975525
36.622,571,416,0.9742669
36.658,571,416,0.9734546
36.691,572,417,0.9726876
36.728,572,417,0.9719485
36.758,573,417,0.9712238
36.79,573,417,0.97045
36.827,573,417,0.9695252
36.857,573,417,0.9684181
36.89,574,417,0.9671702
36.925,574,418,0.9657684
36.957,574,418,0.9642171
36.991,574,419,0.9625532
37.025,574,419,0.9608277
37.056,574,420,0.9591594
37.09,573,420,0.9576277
37.127,573,420,0.9562369
37.157,573,421,0.9550503
37.189,573,421,0.9540647
37.226,572,421,0.9532921
37.261,572,421,0.9525799
37.289,572,421,0.9520155
37.325,572,422,0.9515858
37.357,572,422,0.9512767
37.389,572,422,0.951031
37.425,572,422,0.950824
37.459,572,421,0.9506498
37.489,572,417,0.9529833
37.526,572,416,0.9532889
37.556,571,415,0.9533243
37.59,571,414,0.9532141
37.626,568,409,0.9548894
37.657,564,404,0.9568273
37.689,561,403,0.9569172
37.725,557,403,0.9565583
37.759,554,401,0.9571665
37.788,549,401,0.9578155
37.824,544,401,0.9587358
37.858,538,401,0.9598498
37.888,534,401,0.961167
37.925,529,402,0.9627591
37.956,526,402,0.9644591
37.995,522,400,0.9682394
38.025,519,398,0.9716322
38.058,518,397,0.9746936
38.093,516,397,0.9774294
38.127,514,397,0.9798262
38.158,513,397,0.9824796
38.195,515,398,0.9868695
38.226,517,398,0.9959747
38.257,520,398,1.003705
38.293,524,398,1.013781
38.326,527,395,1.040506
38.357,533,393,1.054237
38.394,537,391,1.064826
38.425,539,389,1.073324
38.458,541,387,1.081136
38.493,542,385,1.087368
38.526,542,383,1.094779
38.557,542,383,1.099551
38.594,542,378,1.110317
38.628,543,374,1.119389
38.659,544,373,1.123963
38.693,544,372,1.127509
38.724,545,372,1.130418
38.757,544,374,1.13593
38.796,544,375,1.140771
38.825,543,376,1.144801
38.858,543,378,1.147722
38.893,544,379,1.150181
38.925,544,381,1.152167
38.957,544,383,1.154335
38.992,545,384,1.155597
39.025,545,385,1.155989
39.057,546,386,1.155423
39.093,547,388,1.145806
39.125,548,391,1.130538
39.182,548,392,1.098779
39.193,547,389,1.061843
39.227,546,381,1.032701
39.265,543,366,1.000784
39.293,541,348,0.974379
39.325,538,325,0.9507636
39.361,535,299,0.9259729
39.393,534,271,0.9031543
39.425,530,239,0.881535
39.462,526,203,0.8613361
39.493,522,176,0.8497868
39.525,520,153,0.8436622
39.563,519,134,0.8404145
39.594,518,119,0.8390353
39.626,518,109,0.8391336
39.661,517,94,0.8345068
39.693,515,83,0.8296609
39.725,514,73,0.825184
39.761,513,65,0.8209836
39.793,513,58,0.8170744
39.825,513,53,0.8136647
39.861,513,49,0.8107492
39.893,513,46,0.8085718
39.926,515,49,0.8138564
39.963,516,55,0.8198305
39.994,518,55,0.8212427
40.026,523,62,0.8281246
40.062,530,79,0.8401175
40.096,537,102,0.8570979
40.126,545,144,0.8856023
40.162,554,197,0.9239509
40.196,557,226,0.9399387
40.226,567,279,0.9496112
40.264,571,307,0.9642156
40.294,575,332,0.987635
40.326,578,356,1.013252
40.374,577,372,1.051323
40.395,570,382,1.090884
40.432,566,389,1.118494
40.462,564,392,1.134287
40.494,556,391,1.144519
40.53,550,387,1.151169
40.561,546,383,1.158161
40.594,544,383,1.162045
40.631,543,381,1.165078
40.661,542,379,1.167355
40.693,542,377,1.169533
40.73,542,376,1.171276
40.764,543,375,1.172637
40.793,542,372,1.173659
40.832,543,371,1.173826
40.861,543,369,1.174153
40.894,543,367,1.174383
40.931,542,366,1.174538
40.961,543,366,1.173897
40.994,543,365,1.173257
41.031,544,364,1.172525
41.061,544,363,1.171855
41.094,545,363,1.171159
41.13,545,362,1.170366
41.16,567,350,1.204628
41.194,585,342,1.229817
41.228,598,337,1.246227
41.26,607,333,1.256691
41.294,612,330,1.263139
41.329,616,329,1.26685
41.363,619,329,1.268963
41.392,620,328,1.270033
41.428,620,326,1.272217
41.462,619,323,1.273463
41.492,619,322,1.273879
41.528,619,322,1.273521
41.561,619,322,1.271584
41.597,620,327,1.256256
41.629,615,338,1.225201
41.66,603,356,1.169986
41.698,598,368,1.136583
41.73,594,373,1.113845
41.761,592,377,1.09589
41.796,590,379,1.07991
41.828,589,382,1.064644
41.861,587,385,1.046523
41.896,584,389,1.029123
41.928,579,391,1.014892
41.96,575,393,1.004221
41.996,570,394,0.9963582
42.028,568,394,0.9909538
42.06,565,394,0.987378
42.096,562,394,0.9850451
42.13,561,394,0.9835822
42.161,560,394,0.9827359
42.196,559,395,0.9822742
42.228,558,395,0.9821388
42.26,558,395,0.9823714
42.298,558,395,0.9830149
42.328,558,395,0.9842188
42.361,559,395,0.9856853
42.396,559,395,0.9874142
42.428,559,396,0.9893212
42.46,559,396,0.9911703
42.496,559,396,0.9929894
42.528,559,396,0.9947993
42.559,559,397,0.9966137
42.597,558,397,0.9980354
42.628,558,397,0.9991981
42.661,558,397,1.000237
42.696,558,398,1.001291
42.728,558,398,1.002351
42.759,557,398,1.003481
42.796,557,399,1.004506
42.828,557,399,1.006003
42.864,556,399,1.008046
42.896,556,399,1.010433
42.929,556,399,1.013035
42.965,556,399,1.015951
42.997,556,399,1.018975
43.027,556,399,1.022165
43.066,556,399,1.024764
43.097,556,399,1.026704
43.127,556,398,1.028672
43.165,557,398,1.030751
43.196,558,397,1.032597
43.228,558,395,1.036061
43.264,559,394,1.038596
43.296,560,393,1.04349
43.328,558,394,1.049921
43.364,558,393,1.054574
43.397,558,392,1.059485
43.427,559,392,1.064272
43.464,558,392,1.068529
43.496,558,392,1.071775
43.528,559,392,1.073776
43.564,559,392,1.07468
43.596,559,393,1.074299
43.628,559,393,1.072801
43.664,559,394,1.069699
43.696,561,395,1.065493
43.728,563,396,1.060791
43.764,565,397,1.055915
43.796,566,397,1.051395
43.829,568,398,1.04724
43.865,569,398,1.043568
43.897,571,399,1.039924
43.929,573,400,1.036323
43.965,576,400,1.032333
43.997,576,400,1.030606
44.03,576,400,1.029751
44.065,578,402,1.02517
44.097,579,403,1.022614
44.132,579,404,1.020393
44.165,580,405,1.017665
44.197,584,405,1.005535
44.233,583,407,1.000311
44.266,578,409,0.9955536
44.297,575,412,0.9914926
44.335,574,414,0.9880341
44.367,572,416,0.9849461
44.398,570,417,0.9823057
44.434,569,418,0.9800739
44.466,569,419,0.9780838
44.499,568,421,0.9763482
44.534,568,422,0.9746188
44.566,568,423,0.9730274
44.599,568,424,0.9715158
44.635,568,424,0.9700396
44.666,568,425,0.9685844
44.698,568,426,0.9671865
44.737,568,427,0.9658186
44.768,568,427,0.9645022
44.798,568,427,0.9632533
44.837,568,427,0.9620929
44.866,568,427,0.9610022
44.898,568,428,0.9600102
44.937,568,428,0.9590275
44.969,568,428,0.9579624
45,568,428,0.9568337
45.035,568,428,0.9556906
45.068,568,429,0.9545209
45.1,568,429,0.953289
45.134,568,429,0.9520266
45.166,568,429,0.9507604
45.198,568,430,0.9494961
45.234,568,430,0.948267
45.266,568,430,0.9470832
45.302,568,430,0.9459487
45.335,568,431,0.9448542
45.366,568,431,0.9438139
45.402,568,431,0.9428307
45.437,567,431,0.9418018
45.466,567,431,0.9408106
45.502,567,432,0.9398696
45.537,567,432,0.9389786
45.567,568,432,0.9381982
45.603,568,432,0.9375116
45.634,568,432,0.9351904
45.666,568,432,0.9345799
45.703,568,432,0.9341301
45.735,568,432,0.9337956
45.768,568,432,0.9335449
45.802,568,432,0.9333629
45.837,568,432,0.933233
45.867,568,432,0.9331397
45.902,568,432,0.9330744
45.935,568,432,0.9330403
45.968,568,432,0.9330071
46.002,568,432,0.933157
46.035,568,432,0.9333209
46.067,568,432,0.9334996
46.102,568,432,0.9337268
46.135,568,432,0.9341241
46.166,568,432,0.9343055
46.202,569,432,0.9356292
46.237,569,432,0.9369109
46.268,569,432,0.9382733
46.301,569,431,0.9412146
46.335,569,431,0.9439471
46.367,568,430,0.9484961
46.402,568,429,0.9510327
46.436,567,429,0.9533302
46.466,567,429,0.9545001
46.502,567,427,0.9565071
46.537,566,425,0.9590747
46.569,566,422,0.9640307
46.602,561,421,0.9694451
46.634,557,420,0.9745243
46.671,553,419,0.9791672
46.701,549,419,0.9833418
46.734,545,419,0.9870787
46.769,551,416,0.998965
46.801,556,413,1.009627
46.834,561,410,1.018907
46.869,567,409,1.026544
46.901,570,408,1.032923
46.934,573,407,1.038273
46.969,576,406,1.042864
47.001,578,405,1.047073
47.034,579,404,1.051072
47.069,581,404,1.055245
47.104,581,403,1.059663
47.134,582,403,1.064314
47.169,581,403,1.06927
47.202,581,403,1.074394
47.233,581,402,1.083101
47.271,580,402,1.088324
47.303,580,402,1.092874
47.339,580,401,1.096747
47.369,580,401,1.099828
47.402,580,401,1.101999
47.435,579,401,1.103311
47.469,579,401,1.103915
47.501,579,401,1.104057
47.536,579,401,1.103924
47.57,579,401,1.10342
47.602,580,402,1.10138
47.635,580,402,1.099887
47.669,580,403,1.097683
47.703,580,404,1.095636
47.738,580,405,1.093777
47.77,580,405,1.092125
47.805,580,406,1.090706
47.837,580,406,1.089833
47.869,579,408,1.087767
47.901,579,408,1.086173
47.937,579,408,1.084736
47.97,578,408,1.083212
48.002,578,409,1.081778
48.037,578,410,1.080468
48.071,578,410,1.079278
48.101,578,410,1.0782
48.139,577,411,1.077249
48.171,577,411,1.076409
48.201,577,412,1.075668
48.238,577,412,1.074998
48.269,576,412,1.074405
48.305,576,413,1.073876
48.337,576,413,1.073408
48.37,575,413,1.072759
48.401,575,413,1.072196
48.437,575,414,1.071823
48.469,575,414,1.071556
48.5,575,414,1.071374
48.537,575,414,1.071249
48.569,575,414,1.071167
48.601,575,414,1.071124
48.636,575,414,1.071115
48.669,575,413,1.071138
48.701,575,413,1.071193
48.738,575,413,1.071271
48.769,575,413,1.071369
48.801,575,413,1.071485
48.836,575,413,1.071618
48.869,575,413,1.071764
48.901,575,413,1.071913
48.937,575,413,1.072067
48.969,575,413,1.072219
49.005,575,412,1.072367
49.037,575,412,1.072509
49.069,575,412,1.072637
49.105,575,412,1.072753
49.136,575,412,1.072851
49.169,575,412,1.072929
49.204,575,412,1.072991
49.238,575,412,1.073021
49.269,575,412,1.073002
49.305,575,411,1.072918
49.337,575,411,1.072764
49.369,575,411,1.072525
49.407,575,411,1.072214
49.438,575,411,1.071848
49.47,575,411,1.071444
49.504,575,411,1.071021
49.537,575,411,1.070587
49.571,574,411,1.070179
49.604,574,412,1.069804
49.637,574,412,1.069494
49.668,574,412,1.06925
49.705,573,412,1.069131
49.74,573,412,1.069074
49.77,573,413,1.069068
49.805,572,413,1.069105
49.837,572,413,1.069185
49.869,572,413,1.069264
49.904,571,413,1.069354
49.937,571,413,1.069435
49.971,571,413,1.069492
50.005,571,413,1.069549
50.038,570,412,1.069607
50.071,570,411,1.069622
50.106,569,410,1.069611
50.138,568,410,1.069603
50.172,568,409,1.069611
50.205,567,409,1.069645
50.237,567,409,1.0697
50.274,567,408,1.069767
50.306,567,408,1.06981
50.34,566,407,1.069873
50.374,566,407,1.069919
50.407,566,407,1.069919
50.439,566,407,1.069392
50.474,566,407,1.068728
50.507,566,406,1.067536
50.537,567,406,1.065947
50.574,567,406,1.064001
50.605,567,406,1.061627
50.639,567,406,1.059484
50.674,567,406,1.057124
50.708,566,405,1.052352
50.739,568,403,1.049727
50.776,568,403,1.045783
50.807,568,402,1.042816
50.84,569,402,1.037231
50.875,570,402,1.032165
50.907,572,402,1.027092
50.939,573,401,1.022372
50.975,574,400,1.018203
51.006,574,400,1.014672
51.037,574,400,1.011742
51.075,575,399,1.009359
51.107,575,399,1.007527
51.138,575,399,1.006207
51.174,575,399,1.005152
51.208,575,399,1.004297
51.238,576,399,1.003617
51.275,576,400,1.003097
51.307,576,400,1.002741
51.339,577,400,1.002562
51.374,579,400,1.002677
51.405,581,401,1.003304
51.442,583,402,1.004756
51.474,584,403,1.006074
51.506,584,403,1.007796
51.542,585,404,1.009925
51.575,584,405,1.013814
51.605,584,404,1.024023
51.641,584,404,1.032891
51.673,584,403,1.037853
51.705,584,403,1.044294
51.745,584,402,1.049161
51.776,583,401,1.052787
51.806,582,400,1.05563
51.842,580,400,1.057998
51.876,579,400,1.059585
51.906,578,399,1.060588
51.941,580,398,1.059249
51.972,585,390,1.044044
52.005,590,385,1.028887
52.043,592,379,1.021238
52.075,593,373,1.015628
52.106,593,370,1.011635
52.142,593,369,1.006864
52.173,593,368,1.0038
52.206,593,369,1.003962
52.24,591,372,1.005596
52.272,591,374,1.008104
52.305,589,383,1.025684
52.341,588,390,1.042538
52.373,585,396,1.063577
52.409,583,398,1.074991
52.443,582,401,1.085795
52.473,580,403,1.093893
52.506,578,406,1.097536
52.541,577,407,1.101606
52.573,578,408,1.105951
52.606,579,409,1.109288
52.64,580,409,1.111553
52.672,581,410,1.113211
52.709,581,410,1.114459
52.741,582,410,1.115419
52.775,582,410,1.116171
52.81,583,410,1.116772
52.841,583,410,1.117268
52.874,583,410,1.117687
52.909,585,410,1.116122
52.941,587,410,1.114399
52.973,588,410,1.11263
53.009,577,407,1.121648
53.04,573,408,1.125172
53.073,570,409,1.127829
53.109,570,409,1.128502
53.142,570,409,1.128748
53.174,571,409,1.128699
53.21,573,409,1.128488
53.243,572,409,1.128799
53.274,575,409,1.129454
53.308,576,408,1.129892
53.341,580,408,1.130156
53.372,581,408,1.130368
53.413,583,408,1.130493
53.441,584,408,1.130541
53.474,585,408,1.130562
53.511,586,408,1.13046
53.542,587,408,1.130281
53.573,588,408,1.13009
53.609,589,409,1.129896
53.642,590,409,1.129611
53.676,590,409,1.129293
53.708,591,408,1.129247
53.741,591,408,1.129239
53.772,591,408,1.129942
53.808,581,408,1.134808
53.84,571,409,1.139037
53.873,568,408,1.140405
53.909,562,408,1.143024
53.941,559,408,1.143943
53.976,558,407,1.144538
54.009,558,407,1.144028
54.042,560,407,1.14328
54.078,562,408,1.14225
54.11,563,408,1.141702
54.142,563,409,1.141145
54.181,563,407,1.137393
54.208,563,406,1.135029
54.241,563,405,1.132797
54.28,563,405,1.131321
54.31,567,405,1.128254
54.343,570,405,1.126651
54.381,573,405,1.124611
54.41,575,405,1.122861
54.443,577,405,1.12185
54.478,578,404,1.12053
54.51,580,404,1.119305
54.542,579,405,1.117012
54.577,579,405,1.114838
54.609,579,405,1.112554
54.641,579,406,1.1104
54.679,579,406,1.107089
54.709,578,407,1.105096
54.741,578,407,1.103322
54.779,578,408,1.101731
54.809,578,408,1.100361
54.842,577,408,1.09872
54.877,577,408,1.097602
54.911,577,408,1.096604
54.942,577,408,1.095735
54.979,576,408,1.094973
55.009,576,408,1.094306
55.041,575,409,1.093319
55.077,576,408,1.09382
55.109,576,408,1.092951
55.146,576,408,1.092754
55.18,575,409,1.090273
55.212,575,409,1.090062
55.247,575,409,1.089816
55.278,574,409,1.089661
55.309,574,409,1.089561
55.346,574,408,1.089857
55.38,574,408,1.089935
55.409,573,408,1.090297
55.446,572,407,1.09067
55.477,571,406,1.090941
55.511,570,405,1.091054
55.547,569,404,1.091003
55.577,568,404,1.090814
55.609,567,403,1.09053
55.648,566,402,1.090171
55.677,565,402,1.089792
55.709,565,401,1.08939
55.748,564,401,1.088959
55.777,563,400,1.088513
55.811,563,400,1.08809
55.846,562,400,1.087682
55.877,562,400,1.087287
55.91,562,400,1.086892
55.949,562,400,1.08642
55.977,562,399,1.085861
56.011,562,399,1.085208
56.047,563,399,1.084471
56.081,563,399,1.08359
56.109,563,398,1.082612
56.146,563,398,1.081572
56.177,564,398,1.080498
56.21,564,398,1.079423
56.246,564,398,1.078335
56.278,565,398,1.077164
56.309,565,398,1.075891
56.346,565,398,1.074528
56.377,566,397,1.073069
56.414,566,397,1.071542
56.445,567,397,1.069967
56.476,567,397,1.068334
56.514,568,397,1.066654
56.544,569,397,1.064912
56.576,569,397,1.063131
56.613,570,397,1.061339
56.645,571,397,1.059354
56.676,571,397,1.057278
56.713,572,397,1.055119
56.746,572,397,1.052839
56.779,573,398,1.050389
56.812,574,398,1.04783
56.845,574,399,1.045115
56.876,575,399,1.042309
56.912,575,400,1.039257
56.944,576,400,1.036375
56.977,576,401,1.033704
57.346,581,406,1.021464
57.349,581,406,1.021146
57.375,581,407,1.020877
57.411,582,407,1.020645
57.443,582,407,1.020443
57.476,580,408,1.020502
57.513,577,408,1.020655
57.545,575,409,1.020894
57.575,573,410,1.021385
57.611,570,411,1.021987
57.643,568,412,1.02275
57.681,567,412,1.022617
57.713,564,413,1.023884
57.743,562,414,1.025184
57.779,560,415,1.026591
57.811,559,416,1.027927
57.843,557,416,1.029515
57.886,559,416,1.028548
57.924,561,416,1.027669
57.945,564,416,1.027016
57.984,567,416,1.026707
58.014,569,416,1.026564
58.045,572,415,1.026603
58.081,574,415,1.026772
58.112,576,415,1.027012
58.144,576,414,1.027287
58.183,578,414,1.02755
58.214,579,413,1.027751
58.244,580,412,1.027959
58.282,581,412,1.028235
58.314,581,411,1.028639
58.344,582,410,1.029219
58.384,582,409,1.029565
58.414,583,409,1.029752
58.444,583,408,1.031083
58.49,583,407,1.032728
58.512,582,404,1.035938
58.543,582,401,1.039568
58.58,582,399,1.043452
58.612,582,396,1.047577
58.646,582,393,1.051793
58.683,582,393,1.056505
58.714,582,393,1.061517
58.744,582,394,1.066366
58.797,582,395,1.067782
58.812,582,397,1.073347
58.848,581,398,1.079336
58.882,582,400,1.084168
58.912,582,403,1.089191
58.948,582,406,1.094453
58.98,582,408,1.099362
59.012,582,410,1.103596
59.05,583,412,1.10889
59.081,584,413,1.113434
59.112,585,414,1.117177
59.148,586,415,1.120309
59.182,587,416,1.123022
59.212,588,417,1.125293
59.248,589,417,1.12715
59.281,590,417,1.128851
59.313,590,417,1.130324
59.355,591,417,1.131631
59.381,591,417,1.132769
59.413,591,417,1.133755
59.449,591,417,1.134551
59.481,591,417,1.135188
59.513,591,417,1.135712
59.549,591,417,1.137477
59.582,591,417,1.139295
59.613,590,416,1.141057
59.649,590,416,1.142671
59.681,589,415,1.14409
59.716,589,414,1.1453
59.75,589,414,1.146293
59.781,588,413,1.147088
59.816,588,412,1.147705
59.849,588,412,1.148101
59.883,588,412,1.148365
59.915,588,411,1.148532
59.949,587,411,1.148631
59.98,587,411,1.148674
60.012,587,411,1.148668
60.048,587,411,1.148558
60.08,587,410,1.148333
60.115,587,410,1.147949
60.148,587,410,1.147372
60.18,587,410,1.146092
60.215,588,410,1.14407
60.247,588,410,1.141322
60.279,588,410,1.137931
60.316,589,410,1.133725
60.348,590,411,1.129423
60.38,591,413,1.122851
60.416,592,415,1.11489
60.448,592,415,1.108782
60.48,593,415,1.10559
60.519,593,415,1.102271
60.557,593,414,1.097195
60.589,593,414,1.09212
60.63,593,413,1.087424
60.649,595,415,1.078382
60.681,596,416,1.073703
60.716,596,416,1.068931
60.749,597,417,1.064925
60.781,597,417,1.062206
60.816,597,418,1.059594
60.853,595,421,1.060947
60.882,595,421,1.058148
60.916,596,421,1.055357
60.952,597,421,1.052826
60.981,597,420,1.051847
61.016,597,419,1.051412
61.049,597,418,1.050291
61.081,598,416,1.049483
61.117,599,416,1.049167
61.151,598,416,1.052556
61.181,596,417,1.056698
61.216,594,418,1.061333
61.248,592,419,1.066344
61.284,590,421,1.071298
61.317,588,418,1.076937
61.348,586,416,1.082047
61.384,584,414,1.086706
61.416,583,411,1.091021
61.45,582,409,1.094906
61.484,580,407,1.100017
61.515,577,404,1.109612
61.55,575,401,1.11839
61.584,572,399,1.127041
61.616,569,397,1.136702
61.649,566,395,1.148323
61.684,572,397,1.152675
61.716,570,395,1.159526
61.749,569,391,1.166977
61.784,568,388,1.173787
61.815,567,384,1.180107
61.848,566,382,1.186589
61.883,565,378,1.192934
61.915,563,375,1.199035
61.95,562,374,1.204673
61.983,561,372,1.209727
62.015,560,370,1.214267
62.048,559,368,1.218312
62.083,558,367,1.221674
62.117,559,366,1.223053
62.148,565,372,1.220425
62.183,570,376,1.217412
62.215,572,386,1.21645
62.248,574,394,1.21501
62.283,574,396,1.214687
62.315,574,398,1.214494
62.349,575,399,1.214351
62.383,576,399,1.214276
62.415,576,399,1.21422
62.45,577,398,1.214069
62.483,577,398,1.213852
62.515,578,397,1.213493
62.555,579,396,1.212968
62.585,579,395,1.212056
62.615,580,394,1.210949
62.651,581,393,1.209232
62.683,581,393,1.207411
62.717,582,393,1.20555
62.751,582,393,1.20361
62.783,582,393,1.20151
62.816,582,393,1.198994
62.851,582,392,1.195661
62.885,582,392,1.19249
62.915,582,391,1.190927
62.96,581,391,1.188014
62.987,579,393,1.182578
63.018,579,395,1.17782
63.056,578,398,1.1736
63.088,578,400,1.169904
63.118,577,401,1.166805
63.155,576,402,1.164153
63.187,576,402,1.161394
63.218,575,403,1.158835
63.256,575,404,1.156656
63.291,578,406,1.149516
63.318,580,407,1.142717
63.351,582,408,1.136463
63.383,583,408,1.130678
63.415,585,408,1.125042
63.451,586,408,1.119692
63.485,588,407,1.114741
63.515,589,406,1.110407
63.551,589,406,1.106398
63.584,590,406,1.102519
63.615,591,405,1.098741
63.651,591,405,1.095139
63.683,591,405,1.091799
63.715,591,406,1.087447
63.751,592,408,1.083375
63.785,593,409,1.079662
63.825,593,411,1.076263
63.851,594,412,1.073285
63.884,595,413,1.070666
63.92,595,415,1.068388
63.951,597,416,1.066409
63.984,597,416,1.064695
64.019,598,416,1.063211
64.051,598,417,1.061966
64.084,598,418,1.060904
64.131,598,419,1.059998
64.152,598,419,1.059126
64.184,598,420,1.058347
64.22,598,421,1.05765
64.252,598,421,1.05702
64.284,597,422,1.056441
64.32,597,422,1.055923
64.354,597,423,1.055787
64.384,597,423,1.055748
64.42,596,423,1.055847
64.452,596,423,1.056248
64.484,595,423,1.05676
64.52,595,423,1.057409
64.552,594,422,1.058347
64.586,593,422,1.05962
64.62,593,422,1.060674
64.652,592,423,1.061968
64.684,592,423,1.063384
64.733,591,424,1.065051
64.756,590,425,1.066657
64.786,587,425,1.068177
64.827,586,421,1.076041
64.855,581,416,1.087006
64.886,576,410,1.097025
64.925,573,405,1.106069
64.954,569,401,1.114691
64.994,566,398,1.122734
65.034,562,394,1.130743
65.055,559,391,1.138363
65.09,556,388,1.146078
65.125,553,385,1.153288
65.157,549,383,1.16021
65.191,546,382,1.166823
65.226,544,380,1.173097
65.256,541,378,1.178964
65.29,539,377,1.184285
65.325,537,376,1.189167
65.357,535,375,1.193593
65.387,533,375,1.198425
65.425,532,375,1.202961
65.451,530,375,1.207313
65.488,528,375,1.211384
65.519,526,375,1.215149
65.551,525,375,1.218584
65.598,524,375,1.221681
65.626,523,375,1.224463
65.654,522,375,1.226926
65.692,521,375,1.22909
65.727,520,375,1.230957
65.756,520,375,1.232532
65.792,517,375,1.239337
65.826,516,375,1.240369
65.855,514,375,1.245596
65.89,513,375,1.247133
65.925,512,375,1.248205
65.956,511,375,1.248813
65.992,510,375,1.247188
66.026,510,376,1.244994
66.056,509,375,1.238131
66.092,508,375,1.232114
66.127,508,375,1.223376
66.157,508,375,1.212484
66.191,508,374,1.19949
66.226,509,374,1.185724
66.26,510,374,1.170514
66.291,512,373,1.154809
66.327,514,373,1.138074
66.36,517,373,1.121168
66.391,520,374,1.098259
66.419,524,376,1.079611
66.455,535,380,1.042434
66.487,543,383,1.015171
66.519,552,392,0.9871161
66.556,551,401,0.9632444
66.587,549,409,0.9470762
66.619,547,414,0.9363351
66.655,545,418,0.9292147
66.687,545,420,0.924936
66.719,544,421,0.921617
66.756,544,423,0.9194894
66.787,544,423,0.9179215
66.819,543,424,0.9167137
66.855,541,425,0.9154398
66.889,536,426,0.917336
66.919,529,428,0.9194655
66.957,524,429,0.921513
66.987,519,430,0.9234085
67.019,515,431,0.9250917
67.055,511,432,0.9265516
67.088,509,433,0.9278036
67.12,506,434,0.9288722
67.155,503,435,0.9297909
67.187,501,435,0.9305851
67.219,501,436,0.9313469
67.257,499,436,0.9320247
67.288,498,436,0.9326554
67.32,496,437,0.9333711
67.363,495,437,0.9340383
67.405,494,437,0.9348158
67.42,493,437,0.9356355
67.456,492,437,0.9364475
67.488,492,438,0.9372454
67.526,492,438,0.9380119
67.556,491,438,0.9387556
67.589,490,438,0.9394614
67.626,489,438,0.9401305
67.657,489,438,0.9407175
67.69,488,438,0.9412454
67.726,488,438,0.9417238
67.756,487,438,0.942156
67.788,487,438,0.9425508
67.826,487,438,0.9429051
67.856,486,438,0.9432099
67.888,486,438,0.9434767
67.926,488,438,0.9419008
67.958,489,437,0.9411238
67.99,492,436,0.9394996
68.026,496,436,0.9379337
68.058,497,435,0.9377698
68.088,503,431,0.9341617
68.126,510,429,0.9304659
68.159,510,421,0.9339936
68.188,510,414,0.9379013
68.225,509,408,0.9418416
68.259,508,402,0.9458849
68.29,507,397,0.9501852
68.326,506,393,0.9546818
68.356,505,390,0.9597288
68.388,504,386,0.9651312
68.425,503,384,0.9709598
68.46,502,381,0.9772436
68.488,502,378,0.9839665
68.526,501,376,0.9910942
68.555,500,374,0.9984841
68.587,500,372,1.005944
68.625,500,370,1.013681
68.655,500,368,1.02154
68.692,500,367,1.029502
68.725,501,367,1.037359
68.755,501,366,1.045072
68.793,501,365,1.052711
68.825,501,364,1.059924
68.855,502,364,1.066778
68.893,501,363,1.073396
68.925,502,364,1.080672
68.955,503,364,1.087303
68.992,504,365,1.093211
69.025,504,365,1.098639
69.055,505,366,1.103376
69.094,506,366,1.10747
69.126,506,366,1.110998
69.155,507,366,1.1142
69.203,507,366,1.116981
69.228,507,367,1.119483
69.259,508,367,1.121647
69.294,508,367,1.123522
69.328,508,367,1.125151
69.357,508,367,1.126639
69.395,508,367,1.127912
69.424,508,367,1.128992
69.456,509,367,1.129981
69.493,509,367,1.130885
69.524,509,367,1.131737
69.556,509,367,1.132536
69.596,509,367,1.133273
69.63,509,367,1.133943
69.659,509,367,1.134535
69.697,509,367,1.135048
69.729,509,368,1.135474
69.76,509,368,1.13581
69.796,509,368,1.136052
69.83,509,368,1.136191
69.859,509,368,1.136203
69.895,509,368,1.13609
69.929,508,372,1.133507
69.962,508,375,1.128615
69.994,508,376,1.126562
70.03,508,376,1.124649
70.066,508,376,1.122798
70.096,508,376,1.12077
70.129,510,379,1.113902
70.164,523,389,1.083968
70.198,526,391,1.076171
70.231,528,392,1.070253
70.263,530,393,1.065705
70.295,531,393,1.061929
70.329,532,393,1.05848
70.363,533,393,1.055043
70.398,534,393,1.051363
70.43,535,394,1.045338
70.464,535,394,1.039405
70.498,539,400,1.021936
70.529,543,405,1.00665
70.563,548,410,0.9907287
70.595,552,414,0.9795374
70.63,552,417,0.9730751
70.665,553,418,0.9689724
70.695,553,419,0.9659751
70.729,553,420,0.9636526
70.765,553,421,0.9617784
70.797,553,421,0.9602045
70.83,553,422,0.958796
70.864,553,422,0.9574981
70.898,552,423,0.9562562
70.929,552,423,0.9550123
70.963,552,423,0.953719
70.996,552,424,0.9524015
71.03,552,424,0.9510866
71.063,552,425,0.9463831
71.097,552,426,0.9413828
71.132,552,427,0.9367638
71.163,552,427,0.9323388
71.196,553,428,0.9281797
71.235,556,428,0.9235478
71.263,559,427,0.9194388
71.294,561,427,0.9158882
71.331,562,425,0.9128984
