t,X,Y,Z
76.908,472,268,0.9863943
76.94,469,264,0.9883673
76.976,466,262,0.9899459
77.009,462,259,0.9909421
77.041,457,256,0.9912974
77.076,451,255,0.9910418
77.108,447,253,0.9903254
77.14,442,251,0.9893004
77.176,437,251,0.9881328
77.208,433,250,0.9870065
77.24,430,250,0.9859979
77.276,427,250,0.9851317
77.308,426,250,0.9844119
77.341,425,251,0.9838915
77.376,425,251,0.9834172
77.408,425,252,0.9828796
77.441,428,253,0.9823838
77.478,433,255,0.9821498
77.51,440,256,0.9823338
77.542,447,259,0.9828708
77.578,453,261,0.9836941
77.612,460,263,0.9845741
77.641,464,264,0.9853282
77.677,468,265,0.9858655
77.713,470,266,0.9860398
77.745,472,268,0.9857051
77.777,473,270,0.984484
77.81,472,272,0.9815276
77.848,470,276,0.9765806
77.879,467,281,0.9691001
77.912,460,291,0.9607595
77.945,453,302,0.9524387
77.978,446,312,0.9441094
78.009,440,321,0.9367809
78.046,430,325,0.9129908
78.077,421,326,0.8933035
78.109,415,328,0.8795608
78.149,411,329,0.8705384
78.178,411,329,0.8650238
78.209,414,333,0.8680087
78.247,420,335,0.8747323
78.278,429,338,0.8841463
78.312,438,339,0.8950981
78.348,448,338,0.9071817
78.38,457,336,0.9184987
78.413,463,334,0.9283932
78.446,466,333,0.9355703
78.481,467,333,0.9422737
78.514,467,331,0.9487842
78.546,467,330,0.9552005
78.578,472,312,0.9619568
78.618,469,307,0.9736031
78.647,466,304,0.9855841
78.679,461,301,0.9928703
78.71,458,298,0.9993342
78.746,453,296,1.004538
78.778,450,294,1.008976
78.812,463,298,0.9824374
78.847,451,274,0.9809942
78.879,440,257,0.9810089
78.914,432,246,0.9814467
78.946,425,238,0.9819258
78.982,421,233,0.9823189
79.016,418,230,0.982458
79.046,416,229,0.9824277
79.078,416,227,0.9823165
79.114,416,226,0.9819823
79.149,420,226,0.9815225
79.178,426,228,0.9813437
79.214,435,229,0.9814276
79.246,444,231,0.9817721
79.283,454,234,0.982447
79.315,461,237,0.9831415
79.347,467,238,0.9837263
79.378,471,240,0.9841704
79.414,475,241,0.9844095
79.45,477,242,0.9843658
79.479,477,242,0.9840993
79.519,477,243,0.9830382
79.546,475,244,0.9805856
79.578,470,246,0.9771032
79.614,464,248,0.9726796
79.646,456,250,0.9679427
79.684,448,253,0.9635037
79.714,440,255,0.9595168
79.745,433,259,0.9561671
79.783,425,262,0.9534783
79.815,421,264,0.9513924
79.85,416,266,0.9498087
79.877,415,267,0.9485951
79.914,413,269,0.9476708
79.946,413,270,0.9468943
79.979,414,272,0.9461975
80.015,417,273,0.9456803
80.047,424,277,0.945874
80.078,431,281,0.9466866
80.115,440,286,0.9488088
80.149,447,290,0.9508421
80.182,452,294,0.9526968
80.214,457,298,0.9540716
80.251,460,301,0.9548734
80.283,461,304,0.9550391
80.314,461,307,0.9543287
80.346,459,313,0.9518963
80.381,455,318,0.9478205
80.413,450,324,0.9426084
80.448,443,329,0.937234
80.481,437,334,0.9325064
80.511,433,337,0.9286158
80.544,429,340,0.9255801
80.579,428,342,0.9233015
80.611,426,343,0.9219115
80.643,426,343,0.9209281
80.68,427,344,0.920394
80.712,430,344,0.9208279
80.743,434,344,0.9227823
80.793,439,343,0.9261537
80.814,445,342,0.9306937
80.844,452,340,0.9358848
80.879,458,338,0.9409558
80.913,462,336,0.9454217
80.943,466,335,0.9490544
80.98,469,333,0.9519011
81.012,471,333,0.953984
81.045,473,332,0.9553738
81.083,474,331,0.9555278
81.112,474,330,0.9554639
81.145,475,329,0.9552361
81.181,475,329,0.9548211
81.213,475,328,0.954136
81.247,474,328,0.9531056
81.282,473,328,0.9516518
81.313,472,328,0.9496687
81.344,470,328,0.9472935
81.394,468,326,0.9408504
81.412,466,325,0.9344168
81.448,463,323,0.9264333
81.481,461,318,0.9180996
81.515,460,312,0.9102872
81.549,457,302,0.9057691
81.581,455,289,0.9065187
81.615,453,271,0.9145441
81.657,451,253,0.9273406
81.683,449,236,0.9441032
81.715,447,222,0.9602199
81.751,446,212,0.9747568
81.783,444,205,0.9864192
81.817,435,212,1.004307
81.851,427,219,1.019442
81.883,421,225,1.031527
81.912,415,230,1.040744
81.949,411,236,1.047223
81.981,406,244,1.052328
82.012,405,248,1.053215
82.048,405,253,1.051273
82.081,405,262,1.040533
82.114,412,266,1.006708
82.15,419,271,0.9732824
82.18,425,282,0.9388676
82.213,431,297,0.9092286
82.247,433,311,0.8868239
82.28,434,325,0.8704979
82.311,435,337,0.8596318
82.348,434,346,0.8526838
82.379,433,352,0.8483526
82.411,433,357,0.8456952
82.447,432,360,0.844072
82.481,432,360,0.8430498
82.513,432,360,0.8436057
82.556,434,356,0.8467668
82.596,435,343,0.8534621
82.617,438,331,0.8610041
82.65,433,325,0.8831044
82.684,429,320,0.9073252
82.718,424,316,0.9304987
82.751,422,313,0.9530265
82.781,420,309,0.9666519
82.817,420,306,0.9783084
82.849,419,302,0.9881871
82.885,418,300,0.9965391
82.92,417,298,1.003414
82.949,417,296,1.008914
82.981,417,294,1.013181
83.017,417,293,1.015969
83.048,417,293,1.017413
83.081,417,293,1.017884
83.116,420,290,1.000354
83.148,425,288,0.9803544
83.181,427,290,0.9551926
83.215,428,299,0.9297879
83.247,428,310,0.9082398
83.279,427,321,0.8909926
83.32,425,330,0.8784598
83.348,423,338,0.8697042
83.379,422,343,0.8637666
83.415,421,347,0.8598168
83.447,420,350,0.8573171
83.479,419,352,0.8557662
83.516,419,352,0.8549156
83.547,419,350,0.8556399
83.58,420,347,0.8587064
83.616,422,345,0.8621622
83.648,425,325,0.8747074
83.68,422,316,0.8996401
83.716,419,307,0.9268143
83.748,419,301,0.9430422
83.781,418,297,0.9572382
83.819,417,293,0.9705933
83.849,417,290,0.9826133
83.885,425,263,1.003598
83.917,432,244,1.019024
83.948,432,240,1.027997
83.985,432,239,1.03542
84.018,431,239,1.041525
84.049,432,235,1.045196
84.084,432,237,1.049473
84.116,431,239,1.052963
84.151,430,242,1.055732
84.184,428,246,1.057858
84.218,427,248,1.059476
84.247,426,250,1.060674
84.287,430,246,1.057633
84.317,430,247,1.057811
84.348,429,249,1.058145
84.384,428,251,1.058514
84.416,432,246,1.055082
84.448,434,240,1.051784
84.486,434,242,1.051759
84.517,433,244,1.052209
84.549,432,247,1.052576
84.585,432,250,1.052426
84.616,432,249,1.045045
84.649,432,248,1.033349
84.685,432,251,1.014651
84.719,432,255,0.9917493
84.747,431,265,0.9615707
84.783,427,285,0.9266181
84.817,422,313,0.8943291
84.848,419,325,0.8795215
84.883,417,336,0.8694461
84.915,415,350,0.8621029
84.947,412,360,0.8576297
84.984,411,367,0.8548101
85.018,410,371,0.8533562
85.048,409,375,0.85268
85.084,408,377,0.8533194
85.115,409,375,0.8589934
85.152,415,361,0.8593558
85.186,421,342,0.8621538
85.216,427,320,0.8679627
85.252,434,295,0.8793505
85.285,430,287,0.9061911
85.317,428,282,0.9233758
85.353,426,278,0.9393813
85.384,433,255,0.9570059
85.416,440,237,0.9717416
85.452,444,223,0.9829496
85.485,446,214,0.9912212
85.518,449,208,0.9971728
85.552,444,215,1.00873
85.584,441,222,1.018458
85.617,438,229,1.025784
85.653,436,234,1.031852
85.687,433,239,1.036624
85.717,432,245,1.040478
85.752,430,248,1.043416
85.784,429,252,1.04554
85.817,427,255,1.047026
85.852,426,258,1.047988
85.884,426,260,1.04853
85.916,425,262,1.048729
85.954,425,264,1.048582
85.986,424,265,1.048111
86.018,424,267,1.047143
86.054,424,268,1.045989
86.085,424,270,1.044329
86.122,424,272,1.042292
86.154,424,273,1.040047
86.187,424,276,1.035826
86.222,424,282,1.029645
86.259,424,283,1.025813
86.285,424,285,1.022453
86.324,424,287,1.01961
86.36,424,288,1.017161
86.386,424,289,1.015123
86.424,424,290,1.013449
86.454,424,290,1.012088
86.487,424,290,1.010982
86.523,424,290,1.010047
86.557,424,291,1.009231
86.586,424,291,1.008463
86.621,423,291,1.007699
86.654,423,291,1.006913
86.687,423,291,1.006059
86.724,422,291,1.004852
86.754,421,291,1.003162
86.786,431,281,0.9757428
86.823,438,273,0.9511275
86.854,443,267,0.9298829
86.891,448,264,0.9120653
86.922,450,262,0.9016514
86.954,451,261,0.8930471
86.987,450,264,0.8790379
87.025,452,288,0.875469
87.053,457,312,0.8749155
87.091,460,330,0.8735483
87.126,461,342,0.8706124
87.154,462,352,0.8672923
87.186,464,359,0.8649006
87.221,466,363,0.8628936
87.253,467,366,0.8609968
87.285,469,368,0.8587964
87.322,467,374,0.8480011
87.354,463,379,0.8358448
87.386,461,385,0.823356
87.422,396,404,0.8351538
87.455,347,417,0.8432757
87.486,315,426,0.847668
87.522,297,425,0.8449901
87.553,283,422,0.8406094
87.603,276,419,0.8382266
87.628,284,374,0.8076015
87.655,293,335,0.7772937
87.699,301,304,0.7551498
87.724,307,280,0.7389545
87.754,312,262,0.7274573
87.792,315,248,0.7193705
87.823,317,238,0.7134935
87.855,319,230,0.7093582
87.891,321,223,0.7064217
87.922,323,218,0.7044168
87.957,323,213,0.7030544
87.994,317,221,0.7271503
88.021,306,224,0.7505414
88.053,299,230,0.7689666
88.09,294,235,0.7837678
88.124,290,239,0.7956669
88.157,288,242,0.8049104
88.191,286,244,0.8120593
88.22,288,249,0.8197657
88.254,283,257,0.8223221
88.29,275,266,0.8235789
88.321,268,273,0.8240429
88.353,264,278,0.8240258
88.392,265,282,0.8239293
88.42,263,284,0.8233905
88.454,265,285,0.8230698
88.491,263,283,0.8214315
88.52,262,279,0.8196915
88.553,261,275,0.8181351
88.592,259,272,0.817203
88.62,259,269,0.8168641
88.652,258,267,0.8167115
88.692,260,125,0.8020754
88.72,260,65,0.7962735
88.758,269,52,0.7975575
88.793,280,51,0.8008274
88.821,290,60,0.8050109
88.858,296,67,0.8094276
88.89,301,79,0.8150865
88.921,305,93,0.8225213
88.957,315,139,0.8561538
88.991,317,177,0.8885516
89.022,312,236,0.9520039
89.065,311,266,0.9881285
89.102,310,286,1.014258
89.123,311,296,1.031296
89.164,311,302,1.042827
89.193,312,306,1.051607
89.223,313,308,1.058515
89.263,314,310,1.063579
89.293,317,308,1.064384
89.323,320,305,1.064386
89.361,324,302,1.064247
89.391,327,300,1.064684
89.42,331,297,1.065846
89.457,333,294,1.067589
89.491,336,291,1.069948
89.521,339,290,1.072741
89.557,341,288,1.075876
89.591,343,286,1.079461
89.62,345,284,1.083228
89.66,347,283,1.087136
89.69,407,332,0.9423625
89.721,428,347,0.9078699
89.759,441,356,0.8893948
89.792,451,360,0.8736449
89.825,467,338,0.8584459
89.858,477,319,0.8511168
89.891,481,305,0.8487035
89.922,484,293,0.849244
89.958,485,285,0.8515136
89.992,485,279,0.854877
90.027,484,273,0.8589201
90.06,482,269,0.863485
90.091,479,266,0.8682954
90.128,478,263,0.8731734
90.159,477,262,0.8779989
90.192,475,260,0.8827682
90.229,473,259,0.8877108
90.259,471,258,0.89268
90.291,469,257,0.897716
90.328,467,257,0.9026494
90.358,465,257,0.9074315
90.392,463,257,0.9119563
90.427,461,257,0.9161816
90.458,460,257,0.9200323
90.49,458,257,0.9235551
90.525,456,257,0.9267269
90.558,454,257,0.9295223
90.592,453,258,0.931935
90.628,452,258,0.934042
90.659,451,258,0.9358546
90.691,451,258,0.9374146
90.726,450,259,0.9387715
90.757,449,259,0.9399484
90.792,449,259,0.9409721
90.825,448,259,0.941865
90.857,448,259,0.94264
90.891,448,259,0.943311
90.925,447,259,0.9438888
90.959,447,259,0.9443926
90.989,447,259,0.944829
91.025,447,260,0.9452081
91.057,447,260,0.9455433
91.089,447,260,0.9458408
91.127,447,260,0.9461056
91.157,447,260,0.9463418
91.196,447,260,0.9465573
91.225,447,260,0.9467552
91.257,447,260,0.9469382
91.295,447,260,0.9471079
91.325,447,260,0.9472619
91.358,447,260,0.9473861
91.397,447,260,0.9474708
91.426,447,260,0.9475043
91.459,446,260,0.9473507
91.495,446,261,0.9467788
91.525,444,262,0.9454068
91.557,442,263,0.9430014
91.596,440,264,0.9395338
91.627,437,267,0.9352217
91.657,433,270,0.9303728
91.696,432,271,0.9286851
91.725,428,274,0.9234587
91.757,424,278,0.9182632
91.796,420,281,0.9135875
91.824,417,284,0.9096634
91.856,415,286,0.906552
91.894,412,288,0.9041362
91.925,411,290,0.9023513
91.956,410,290,0.901162
91.995,409,290,0.90045
92.025,409,291,0.9000217
92.057,409,291,0.8998466
92.094,410,291,0.9001657
92.125,411,290,0.9013108
92.156,414,289,0.9035278
92.195,417,286,0.9067512
92.225,422,283,0.9108456
92.256,426,280,0.9157036
92.294,431,276,0.9209607
92.325,434,273,0.9265592
92.358,438,268,0.9321989
92.398,441,264,0.9375092
92.426,442,261,0.942485
92.463,443,257,0.9474163
92.495,444,255,0.9518665
92.526,445,252,0.9557391
92.561,445,249,0.9589722
92.597,444,247,0.9614896
92.626,444,247,0.9629765
92.66,444,246,0.9636518
92.694,443,246,0.9631217
92.724,442,248,0.9592875
92.761,440,252,0.9515377
92.795,438,262,0.9360594
92.824,436,277,0.914188
92.862,435,295,0.8915548
92.891,434,313,0.8713819
92.924,433,328,0.8565904
92.971,383,335,0.8715236
92.996,381,344,0.8644992
93.026,380,352,0.8578497
93.063,382,356,0.8520067
93.095,387,358,0.8469216
93.126,393,358,0.8427335
93.163,341,367,0.8572595
93.196,309,372,0.8663638
93.227,288,376,0.8716515
93.263,353,323,0.8824949
93.295,372,310,0.9063281
93.328,401,280,0.9190788
93.361,418,256,0.9319214
93.396,429,240,0.9428863
93.426,435,229,0.9521594
93.461,439,221,0.9607278
93.494,441,214,0.9680582
93.526,441,210,0.9744976
93.578,441,210,0.980537
93.595,441,210,0.9858893
93.624,441,211,0.9904624
93.663,439,210,0.9938573
93.695,438,210,0.9964455
93.729,437,210,0.998179
93.762,436,210,0.9990706
93.795,434,210,0.9984816
93.828,432,212,0.9949546
93.863,431,216,0.986675
93.895,426,225,0.972288
93.929,422,235,0.9548678
93.962,417,247,0.9343399
93.995,413,260,0.9145862
94.028,408,277,0.8946167
94.06,403,294,0.8774326
94.094,400,311,0.864185
94.133,395,325,0.8548244
94.169,391,335,0.8483819
94.196,389,342,0.8440984
94.232,387,347,0.8413115
94.264,385,351,0.8395185
94.295,384,353,0.83838
94.33,384,355,0.8376864
94.362,383,356,0.8372808
94.397,383,355,0.8377216
94.434,384,352,0.8393784
94.463,386,344,0.8426724
94.502,389,335,0.8478444
94.529,392,322,0.8554502
94.562,396,308,0.8654834
94.596,399,295,0.8781053
94.634,403,280,0.8935643
94.662,407,265,0.9093783
94.694,408,253,0.9261488
94.738,410,243,0.9423702
94.777,412,235,0.9566289
94.801,414,229,0.9688152
94.831,415,225,0.9786488
94.866,416,222,0.986362
94.895,415,221,0.9921529
94.931,415,219,0.9963427
94.966,415,219,0.9988011
95,415,219,0.9995278
95.031,415,222,0.9961791
95.064,414,230,0.9827537
95.103,411,233,0.9728789
95.132,407,253,0.9421995
95.164,405,279,0.9103943
95.199,401,316,0.8700991
95.232,400,333,0.854632
95.263,398,344,0.8453833
95.299,396,352,0.8397712
95.334,396,355,0.8362734
95.363,395,358,0.8345911
95.401,395,355,0.8355191
95.431,396,348,0.8399631
95.463,398,336,0.8468441
95.501,400,324,0.8561676
95.53,402,311,0.8662711
95.563,403,301,0.8755254
95.599,405,293,0.8832161
95.63,406,288,0.8893134
95.662,407,283,0.8939925
95.701,407,282,0.8974124
95.73,407,280,0.8997774
95.764,406,279,0.9014105
95.799,405,278,0.9024892
95.832,403,278,0.9030238
95.862,399,280,0.9030311
95.907,391,282,0.9025889
95.935,383,284,0.9019709
95.966,376,287,0.901409
95.998,361,286,0.8962237
96.029,355,287,0.8957214
96.065,352,288,0.8954876
96.1,350,289,0.8952599
96.13,349,289,0.8954437
96.166,353,288,0.8963012
96.199,360,287,0.898522
96.233,372,285,0.9020135
96.268,384,283,0.9067768
96.298,398,282,0.9119965
96.33,408,281,0.9164469
96.367,415,280,0.9198062
96.399,420,280,0.9221617
96.435,423,280,0.9233554
96.466,424,280,0.9238265
96.498,424,282,0.9227819
96.529,417,289,0.918193
96.566,407,303,0.9102758
96.597,396,317,0.9041572
96.631,386,329,0.8993036
96.664,378,338,0.8959565
96.697,373,344,0.8936726
96.73,371,348,0.8918983
96.766,369,350,0.8907648
96.798,370,350,0.8897004
96.829,375,344,0.890004
96.864,383,335,0.8922638
96.899,393,325,0.8968612
96.93,404,313,0.9033281
96.967,414,303,0.9105648
96.998,422,295,0.9172518
97.028,428,290,0.9226387
97.065,431,286,0.9266189
97.098,434,284,0.929367
97.128,435,282,0.9306989
97.164,436,282,0.9307863
97.197,435,284,0.9281558
97.229,432,292,0.9185517
97.266,423,304,0.9054304
97.296,412,319,0.8910165
97.328,401,333,0.8800897
97.366,392,343,0.8725602
97.396,385,350,0.8673139
97.434,381,353,0.8638557
97.466,377,355,0.8616582
97.496,373,351,0.860578
97.532,372,343,0.8611747
97.565,371,326,0.8657615
97.598,370,309,0.873259
97.632,372,288,0.8856627
97.665,374,271,0.8977039
97.697,376,256,0.9090388
97.733,378,247,0.9190728
97.765,379,240,0.9272122
97.797,380,235,0.9334564
97.835,381,231,0.9383559
97.865,383,229,0.9425322
97.898,389,226,0.9463075
97.935,397,223,0.948834
97.964,407,222,0.9496871
97.998,414,221,0.9492697
98.032,420,222,0.9473488
98.066,424,225,0.9436086
98.098,425,231,0.933996
98.134,426,240,0.922314
98.166,423,254,0.9063128
98.197,419,269,0.8902055
98.233,416,283,0.877436
98.265,414,293,0.8685402
98.296,414,298,0.863062
98.332,413,300,0.8598333
98.365,413,300,0.8583304
98.398,415,294,0.862021
98.433,417,283,0.8708137
98.465,419,270,0.884411
98.497,421,256,0.9000554
98.534,424,246,0.9145535
98.565,425,238,0.9265392
98.597,425,232,0.9356747
98.632,426,229,0.9422277
98.664,427,226,0.9461978
98.7,427,225,0.9483297
98.734,426,226,0.948697
98.765,425,229,0.946193
98.8,424,234,0.9402792
98.834,421,241,0.9322734
98.864,419,249,0.9238169
98.91,417,256,0.9160433
98.933,416,262,0.9096422
98.965,414,266,0.9047844
99.001,413,270,0.9014752
99.033,412,272,0.8998131
99.071,412,272,0.8994007
99.101,414,271,0.9014907
99.134,416,267,0.9067721
99.165,421,261,0.9173669
99.201,427,254,0.9299893
99.234,434,247,0.9431484
99.265,442,241,0.9543455
99.3,447,237,0.9630293
99.333,451,234,0.9693048
99.367,453,232,0.9736965
99.402,455,230,0.9763049
99.433,456,229,0.9777216
99.466,455,229,0.9773952
99.5,451,229,0.9744395
99.533,444,229,0.9690579
99.565,435,230,0.9625292
99.601,426,233,0.9563635
99.634,417,235,0.9516387
99.665,411,237,0.9484912
99.7,406,238,0.9468035
99.736,402,238,0.9461079
99.766,400,237,0.9458866
99.804,400,235,0.9458293
99.833,402,233,0.9452697
99.869,406,232,0.9430209
99.901,411,231,0.9384155
99.934,416,232,0.9313127
99.968,422,236,0.9213017
100.003,424,241,0.9079533
100.033,423,247,0.8953474
100.081,419,256,0.8840852
100.102,415,264,0.876705
100.133,409,270,0.8727047
100.168,405,273,0.8716814
100.201,401,274,0.872884
100.236,400,277,0.8615828
100.269,398,273,0.8689394
100.301,399,265,0.8801244
100.333,402,255,0.894024
100.377,408,246,0.9072166
100.412,413,238,0.9178579
100.433,418,233,0.9251902
100.469,422,230,0.9295468
100.501,424,228,0.9314197
100.533,425,228,0.93129
100.569,425,229,0.927056
100.602,421,233,0.9180074
100.632,413,240,0.9068568
100.667,400,249,0.8941559
100.7,388,257,0.8846483
100.733,376,264,0.8789576
100.77,367,267,0.8764992
100.801,360,268,0.8749571
100.832,355,267,0.8765844
100.869,351,265,0.8795996
100.902,350,262,0.8844731
100.934,351,257,0.8902116
100.969,355,253,0.8955799
101.001,358,248,0.8997418
101.033,364,246,0.9019164
101.069,371,245,0.9015014
101.102,379,247,0.8972805
101.136,387,251,0.8908529
101.168,396,257,0.8836027
101.2,406,263,0.8768321
101.236,415,267,0.8725824
101.269,423,270,0.8706517
101.301,429,272,0.8708103
101.336,434,273,0.8723567
101.367,436,273,0.8747467
101.403,438,272,0.8773925
101.437,439,272,0.879908
101.468,439,271,0.882006
101.501,440,270,0.8835744
101.536,440,270,0.8847988
101.57,440,269,0.8859306
101.602,441,269,0.8873263
101.636,441,268,0.8891991
101.669,442,267,0.8911111
101.702,443,266,0.8928843
101.738,443,266,0.894459
101.769,443,265,0.895869
101.803,444,264,0.897294
101.836,445,264,0.8987799
101.869,446,264,0.9002638
101.902,447,263,0.9016457
101.936,448,263,0.9028727
101.968,449,262,0.9040406
102.001,451,262,0.9054487
102.036,452,261,0.9079905
102.068,454,260,0.9118205
102.102,457,259,0.9163135
102.139,459,259,0.9207022
102.176,461,258,0.9245147
102.211,461,257,0.9275615
102.239,463,257,0.929848
102.271,465,258,0.9320352
102.304,468,258,0.9344009
102.338,470,259,0.9372736
102.37,472,259,0.9409072
102.407,475,260,0.9446793
102.439,477,260,0.9482883
102.472,478,261,0.9514215
102.51,479,261,0.9540628
102.537,480,261,0.9562988
102.57,481,261,0.9582939
102.605,481,261,0.9603054
102.636,482,261,0.9625385
102.667,481,261,0.9647685
102.704,481,261,0.9667042
102.737,480,261,0.9678272
102.769,480,261,0.9679159
102.804,479,262,0.967667
102.836,479,262,0.9673253
102.87,479,263,0.9670684
102.904,480,263,0.96707
102.936,482,263,0.9677137
102.969,484,263,0.9693171
103.004,486,263,0.9719067
103.036,488,263,0.9750128
103.069,490,262,0.9779832
103.105,492,262,0.9804864
103.136,492,262,0.9819123
103.171,493,262,0.9828125
103.204,491,263,0.9812904
103.238,489,266,0.9787301
103.27,488,269,0.9757414
103.305,487,272,0.9728897
103.337,487,273,0.9707353
103.369,487,275,0.9695539
103.405,487,276,0.9691507
103.436,488,276,0.9699081
103.469,490,276,0.9721365
103.506,491,274,0.975984
103.536,493,272,0.9809386
103.572,494,271,0.9860268
103.605,494,269,0.9906074
103.636,493,268,0.9942755
103.671,494,267,0.9964058
103.703,494,267,0.9975994
103.738,494,268,0.9976396
103.771,494,270,0.9958232
103.804,494,272,0.9913236
103.835,496,276,0.985132
103.871,496,280,0.9780346
103.904,496,285,0.9713067
103.937,497,289,0.9655988
103.972,497,290,0.9611782
104.006,497,292,0.9581203
104.036,497,293,0.956385
104.072,497,292,0.9552978
104.104,497,290,0.9553453
104.136,496,288,0.9568089
104.171,495,283,0.9595629
104.204,493,279,0.9630826
104.236,489,274,0.9665369
104.272,483,271,0.9690369
104.304,476,268,0.9704447
104.336,468,267,0.9709429
104.371,460,268,0.9707096
104.406,455,269,0.9699896
104.437,451,270,0.9693102
104.472,450,271,0.9691287
104.504,449,271,0.9693042
104.536,451,270,0.9703968
104.579,456,269,0.9737188
104.606,462,266,0.9782993
104.637,468,264,0.9830582
104.672,474,264,0.9869701
104.704,478,263,0.9893318
104.737,481,264,0.9894273
104.772,483,268,0.9871003
104.804,484,275,0.9791459
104.847,481,290,0.9644593
104.882,477,307,0.9509423
104.906,473,323,0.9391625
104.94,470,335,0.9304577
104.975,469,344,0.9245767
105.007,469,350,0.9208566
105.041,469,353,0.9186509
105.073,469,355,0.9173377
105.107,473,349,0.9192618
105.142,478,340,0.9237288
105.172,484,326,0.9332727
105.204,490,310,0.9474176
105.239,494,295,0.9627636
105.272,497,282,0.9777745
105.304,498,272,0.9908946
105.339,496,264,1.001474
105.371,493,259,1.00947
105.406,489,255,1.015097
105.441,482,253,1.017965
105.473,473,254,1.017397
105.504,464,257,1.013392
105.539,457,262,1.007826
105.572,452,266,1.001572
105.605,451,271,0.9953653
105.639,453,274,0.9903565
105.671,456,277,0.9867426
105.703,460,280,0.9852023
105.748,465,281,0.9857391
105.78,469,281,0.9886622
105.817,472,279,0.9933164
105.839,475,277,0.9986677
105.871,476,275,1.003789
105.905,476,274,1.008248
105.941,476,272,1.011827
105.971,476,272,1.014561
106.007,476,272,1.0164
106.041,476,271,1.017463
106.071,476,271,1.018058
106.107,476,271,1.018301
106.141,479,272,1.018455
106.171,484,272,1.019158
106.207,491,274,1.02143
106.239,499,275,1.025958
106.274,507,277,1.032496
106.308,514,278,1.040616
106.339,519,280,1.049048
106.372,524,280,1.057094
106.407,527,280,1.064066
106.439,528,281,1.069778
106.471,529,281,1.074306
106.507,530,281,1.077819
106.542,531,281,1.080508
106.572,531,281,1.082493
106.607,532,281,1.083775
106.639,532,281,1.084494
106.671,532,281,1.084893
106.707,532,281,1.0846
106.739,532,282,1.082599
106.771,532,282,1.077468
106.807,531,282,1.06694
106.839,527,282,1.050835
106.872,522,281,1.028061
106.916,512,281,1.000639
106.942,499,281,0.9695796
106.973,482,282,0.9398582
107.011,464,283,0.914432
107.045,447,284,0.8959894
107.074,431,287,0.8829238
107.112,416,290,0.8745632
107.147,400,294,0.8694986
107.173,388,298,0.8664354
107.209,377,300,0.865035
107.243,368,302,0.8648472
107.277,362,304,0.8652379
107.309,349,300,0.8591528
107.341,345,300,0.8586188
107.378,341,301,0.8584691
107.409,339,301,0.8585222
107.441,338,302,0.8610759
107.48,338,302,0.8626918
107.51,339,301,0.8650497
107.544,342,300,0.8683991
107.577,349,296,0.8726609
107.609,359,291,0.8774838
107.643,372,285,0.883979
107.675,384,278,0.8914966
107.707,397,270,0.9008963
107.739,408,263,0.9113012
107.775,417,256,0.9214915
107.807,423,251,0.9306883
107.839,428,247,0.9382826
107.875,431,244,0.9441351
107.907,433,241,0.9484392
107.94,435,240,0.9514293
107.976,436,239,0.9530863
108.008,436,239,0.9539231
108.042,436,240,0.9526692
108.075,434,243,0.9477407
108.107,432,247,0.9381573
108.139,428,254,0.9260333
108.176,425,257,0.9120311
108.207,416,272,0.8934937
108.239,405,289,0.8771661
108.275,393,306,0.8627907
108.308,384,319,0.8538111
108.339,378,327,0.8479366
108.375,375,333,0.8445035
108.407,373,335,0.8424435
108.439,373,335,0.8415296
108.477,376,328,0.8427004
108.508,382,317,0.8476344
108.546,389,303,0.8565552
108.576,396,286,0.8687716
108.607,404,270,0.8828593
108.646,411,255,0.8979384
108.676,417,243,0.9126835
108.707,421,234,0.9256316
108.743,425,228,0.9360757
108.776,427,224,0.9438886
108.81,429,221,0.9494696
108.845,430,220,0.9529868
108.875,431,220,0.9548609
108.907,431,221,0.9540395
108.943,430,229,0.9467257
108.975,428,240,0.9344011
109.008,426,247,0.9203076
109.046,424,256,0.904985
109.077,417,284,0.8824438
109.108,411,308,0.866318
109.143,406,327,0.8559294
109.175,403,339,0.8493522
109.208,400,347,0.8452505
109.243,400,352,0.8427743
109.275,400,353,0.8415571
109.308,402,351,0.8426172
109.344,408,340,0.8469334
109.376,414,327,0.8531914
109.408,422,311,0.8650138
109.443,429,295,0.879432
109.478,437,279,0.8959873
109.507,444,267,0.9116631
109.544,449,259,0.9255039
109.576,453,254,0.9369072
109.608,457,250,0.9458497
109.643,460,247,0.9523563
109.675,462,246,0.956716
109.711,464,247,0.9590562
109.743,466,249,0.9588619
109.775,467,253,0.9548945
109.813,467,259,0.9485658
109.843,468,272,0.9414999
109.875,468,284,0.9356869
109.911,469,295,0.9311205
109.943,471,304,0.9280523
109.975,473,311,0.9261662
110.012,475,317,0.9251373
110.045,478,323,0.9246762
110.076,478,327,0.9242997
110.111,480,331,0.9236225
110.146,482,334,0.9221362
110.177,483,339,0.9207061
110.211,484,342,0.918952
110.245,484,346,0.9148843
110.275,483,350,0.9092452
110.313,478,355,0.9019589
110.343,472,359,0.8920373
110.377,462,363,0.8816398
110.411,450,366,0.871097
110.444,439,367,0.8626306
110.475,428,366,0.8565788
110.512,419,362,0.8529005
110.543,412,353,0.8517356
110.575,406,343,0.8525383
110.611,402,330,0.8556015
110.643,401,316,0.861374
110.675,402,299,0.8712338
110.711,406,284,0.882721
110.743,411,271,0.8956461
